subID,trial,leftBandit,rightBandit,selectedBandit,banditKeyResp,RT,accuracy,diff,correct
voc070c,33,bandit50b,bandit90,bandit90,2,1.0806,1,0.4,1
voc070c,34,bandit50a,bandit10,bandit50a,1,1.0126,1,0.4,1
voc070c,35,bandit50b,bandit10,bandit50b,1,2.0696,1,0.4,1
voc070c,36,bandit70,bandit90,bandit90,2,0.94641,1,0.2,1
voc070c,37,bandit70,bandit30,bandit70,1,0.87835,1,0.4,1
voc070c,38,bandit50a,bandit50b,bandit50b,2,3.7629,0,0,0
voc070c,39,bandit50b,bandit30,bandit50b,1,1.8201,1,0.2,1
voc070c,40,bandit50b,bandit70,bandit70,2,0.87506,1,0.2,1
voc070c,41,bandit50a,bandit30,bandit50a,1,7.474,1,0.2,1
voc070c,42,bandit30,bandit10,bandit30,1,2.4276,1,0.2,1
voc070c,43,bandit30,bandit90,bandit90,2,1.035,1,0.6,1
voc070c,44,bandit50a,bandit70,bandit70,2,2.6816,1,0.2,1
voc070c,45,bandit50a,bandit90,bandit90,2,2.1741,1,0.4,1
voc070c,46,bandit90,bandit30,bandit90,1,1.1033,1,0.6,1
voc070c,47,bandit10,bandit90,bandit90,2,2.8917,1,0.8,1
voc070c,48,bandit90,bandit50b,bandit90,1,0.96701,1,0.4,1
voc070c,49,bandit70,bandit50b,bandit70,1,1.5774,1,0.2,1
voc070c,50,bandit10,bandit50a,bandit50a,2,1.275,1,0.4,1
voc070c,51,bandit30,bandit70,bandit70,2,1.7213,1,0.4,1
voc070c,52,bandit30,bandit50b,bandit50b,2,2.6849,1,0.2,1
voc070c,53,bandit10,bandit30,bandit30,2,1.8972,1,0.2,1
voc070c,54,bandit70,bandit50a,bandit70,1,1.9415,1,0.2,1
voc070c,55,bandit30,bandit50a,bandit50a,2,1.312,1,0.2,1
voc070c,56,bandit10,bandit70,bandit70,2,1.6605,1,0.6,1
voc070c,57,bandit90,bandit70,bandit90,1,1.8112,1,0.2,1
voc070c,58,bandit10,bandit50b,bandit50b,2,4.971,1,0.4,1
voc070c,59,bandit50b,bandit50a,bandit50b,1,2.9789,0,0,0
voc070c,60,bandit90,bandit50a,bandit90,1,1.6028,1,0.4,1
voc070c,61,bandit90,bandit10,bandit90,1,1.155,1,0.8,1
voc070c,62,bandit50b,bandit30,bandit50b,1,2.6212,1,0.2,1
voc070c,63,bandit50a,bandit10,bandit50a,1,1.3884,1,0.4,1
voc070c,64,bandit50a,bandit90,bandit90,2,0.7101,1,0.4,1
voc070c,65,bandit70,bandit30,bandit70,1,1.7955,1,0.4,1
voc070c,66,bandit30,bandit90,bandit90,2,1.1871,1,0.6,1
voc070c,67,bandit50b,bandit10,bandit50b,1,1.0442,1,0.4,1
voc070c,68,bandit50b,bandit90,bandit90,2,0.77957,1,0.4,1
voc070c,69,bandit50b,bandit70,bandit70,2,1.7737,1,0.2,1
voc070c,70,bandit30,bandit10,bandit30,1,1.9196,1,0.2,1
voc070c,71,bandit70,bandit90,bandit70,1,1.2105,-1,0.2,0
voc070c,72,bandit50a,bandit50b,bandit50b,2,3.3472,0,0,0
voc070c,73,bandit50a,bandit70,bandit70,2,1.3968,1,0.2,1
voc070c,74,bandit70,bandit10,bandit70,1,0.7811,1,0.6,1
voc070c,75,bandit50a,bandit30,bandit30,2,1.1346,-1,0.2,0
voc070c,76,bandit90,bandit50b,bandit90,1,0.93104,1,0.4,1
voc070c,77,bandit10,bandit50b,bandit50b,2,0.8941,1,0.4,1
voc070c,78,bandit10,bandit30,bandit30,2,1.5237,1,0.2,1
voc070c,79,bandit30,bandit50b,bandit50b,2,2.2958,1,0.2,1
voc070c,80,bandit90,bandit70,bandit90,1,1.108,1,0.2,1
voc070c,81,bandit90,bandit50a,bandit90,1,0.61631,1,0.4,1
voc070c,82,bandit30,bandit50a,bandit50a,2,1.6647,1,0.2,1
voc070c,83,bandit30,bandit70,bandit70,2,1.134,1,0.4,1
voc070c,84,bandit50b,bandit50a,bandit50b,1,1.0579,0,0,0
voc070c,85,bandit70,bandit50a,bandit70,1,3.2156,1,0.2,1
voc070c,86,bandit90,bandit30,bandit90,1,1.0863,1,0.6,1
voc070c,87,bandit70,bandit50b,bandit70,1,2.8435,1,0.2,1
voc070c,88,bandit10,bandit70,bandit70,2,1.3856,1,0.6,1
voc070c,89,bandit10,bandit90,bandit90,2,1.0274,1,0.8,1
voc070c,90,bandit10,bandit50a,bandit50a,2,2.4196,1,0.4,1
voc071t,1,bandit50a,bandit30,bandit50a,1,2.3706,1,0.2,1
voc071t,2,bandit50b,bandit90,bandit50b,1,1.4104,-1,0.4,0
voc071t,3,bandit70,bandit10,bandit70,1,1.4599,1,0.6,1
voc071t,4,bandit30,bandit10,bandit10,2,1.2897,-1,0.2,0
voc071t,5,bandit50a,bandit70,bandit70,2,1.0308,1,0.2,1
voc071t,6,bandit50b,bandit70,bandit70,2,0.83016,1,0.2,1
voc071t,7,bandit30,bandit90,bandit30,1,1.9104,-1,0.6,0
voc071t,8,bandit50b,bandit10,bandit50b,1,1.4031,1,0.4,1
voc071t,9,bandit70,bandit30,bandit70,1,0.8017,1,0.4,1
voc071t,10,bandit50b,bandit30,bandit50b,1,2.1386,1,0.2,1
voc071t,11,bandit50a,bandit10,bandit50a,1,1.1897,1,0.4,1
voc071t,12,bandit50a,bandit90,bandit90,2,0.95139,1,0.4,1
voc071t,13,bandit50a,bandit50b,bandit50a,1,1.7535,0,0,0
voc071t,14,bandit90,bandit10,bandit90,1,1.0365,1,0.8,1
voc071t,15,bandit70,bandit90,bandit70,1,1.0753,-1,0.2,0
voc071t,16,bandit50b,bandit50a,bandit50a,2,1.7218,0,0,0
voc071t,17,bandit70,bandit50a,bandit70,1,0.74868,1,0.2,1
voc071t,18,bandit90,bandit30,bandit90,1,0.94453,1,0.6,1
voc071t,19,bandit30,bandit50a,bandit50a,2,1.1712,1,0.2,1
voc071t,20,bandit90,bandit50b,bandit50b,2,0.86142,-1,0.4,0
voc071t,21,bandit10,bandit50b,bandit50b,2,0.94093,1,0.4,1
voc071t,22,bandit10,bandit90,bandit90,2,0.87275,1,0.8,1
voc071t,23,bandit90,bandit70,bandit70,2,0.9335,-1,0.2,0
voc071t,24,bandit10,bandit70,bandit70,2,0.86495,1,0.6,1
voc071t,25,bandit30,bandit70,bandit70,2,0.82302,1,0.4,1
voc071t,26,bandit90,bandit50a,bandit50a,2,1.8954,-1,0.4,0
voc071t,27,bandit30,bandit50b,bandit50b,2,1.0931,1,0.2,1
voc071t,28,bandit10,bandit30,bandit30,2,1.041,1,0.2,1
voc071t,29,bandit10,bandit50a,bandit50a,2,1.0417,1,0.4,1
voc071t,30,bandit70,bandit50b,bandit70,1,1.4799,1,0.2,1
voc071t,31,bandit50b,bandit90,bandit50b,1,4.7175,-1,0.4,0
voc071t,32,bandit30,bandit90,bandit90,2,2.375,1,0.6,1
voc071t,33,bandit70,bandit10,bandit70,1,1.0486,1,0.6,1
voc071t,34,bandit90,bandit10,bandit90,1,0.74191,1,0.8,1
voc071t,35,bandit50b,bandit10,bandit50b,1,0.99498,1,0.4,1
voc071t,36,bandit50b,bandit30,bandit50b,1,0.80384,1,0.2,1
voc071t,37,bandit50a,bandit90,bandit90,2,1.4611,1,0.4,1
voc071t,38,bandit50a,bandit70,bandit70,2,1.1072,1,0.2,1
voc071t,39,bandit50a,bandit30,bandit50a,1,0.95209,1,0.2,1
voc071t,40,bandit50b,bandit70,bandit70,2,1.4981,1,0.2,1
voc071t,41,bandit70,bandit90,bandit70,1,1.6875,-1,0.2,0
voc071t,42,bandit70,bandit30,bandit70,1,0.81292,1,0.4,1
voc071t,43,bandit50a,bandit50b,bandit50a,1,1.6209,0,0,0
voc071t,44,bandit50a,bandit10,bandit50a,1,1.0285,1,0.4,1
voc071t,45,bandit30,bandit10,bandit10,2,1.5487,-1,0.2,0
voc071t,46,bandit10,bandit70,bandit70,2,0.85515,1,0.6,1
voc071t,47,bandit30,bandit50a,bandit50a,2,0.96538,1,0.2,1
voc071t,48,bandit10,bandit50a,bandit50a,2,0.88771,1,0.4,1
voc071t,49,bandit70,bandit50b,bandit70,1,1.0215,1,0.2,1
voc071t,50,bandit10,bandit90,bandit90,2,0.80509,1,0.8,1
voc071t,51,bandit30,bandit70,bandit70,2,1.526,1,0.4,1
voc071t,52,bandit50b,bandit50a,bandit50a,2,1.5459,0,0,0
voc071t,53,bandit10,bandit30,bandit30,2,1.0847,1,0.2,1
voc071t,54,bandit10,bandit50b,bandit50b,2,1.0495,1,0.4,1
voc071t,55,bandit90,bandit50b,bandit90,1,0.75971,1,0.4,1
voc071t,56,bandit70,bandit50a,bandit70,1,0.70726,1,0.2,1
voc071t,57,bandit90,bandit70,bandit70,2,0.45639,-1,0.2,0
voc071t,58,bandit30,bandit50b,bandit50b,2,0.55867,1,0.2,1
voc071t,59,bandit90,bandit30,bandit30,2,0.89903,-1,0.6,0
voc071t,60,bandit90,bandit50a,bandit90,1,0.49559,1,0.4,1
voc071t,61,bandit30,bandit10,bandit30,1,1.0924,1,0.2,1
voc071t,62,bandit90,bandit10,bandit90,1,0.69809,1,0.8,1
voc071t,63,bandit50a,bandit90,bandit50a,1,0.95931,-1,0.4,0
voc071t,64,bandit70,bandit90,bandit70,1,0.70548,-1,0.2,0
voc071t,65,bandit50b,bandit10,bandit50b,1,1.3742,1,0.4,1
voc071t,66,bandit70,bandit30,bandit70,1,1.0246,1,0.4,1
voc071t,67,bandit50b,bandit30,bandit30,2,0.77684,-1,0.2,0
voc071t,68,bandit50a,bandit30,bandit50a,1,0.50736,1,0.2,1
voc071t,69,bandit50b,bandit70,bandit70,2,0.76047,1,0.2,1
voc071t,70,bandit50b,bandit90,bandit50b,1,1.0036,-1,0.4,0
voc071t,71,bandit50a,bandit50b,bandit50a,1,0.69182,0,0,0
voc071t,72,bandit50a,bandit70,bandit70,2,1.2098,1,0.2,1
voc071t,73,bandit50a,bandit10,bandit50a,1,0.62644,1,0.4,1
voc071t,74,bandit30,bandit90,bandit90,2,0.74568,1,0.6,1
voc071t,75,bandit70,bandit10,bandit70,1,0.76519,1,0.6,1
voc071t,76,bandit30,bandit50b,bandit50b,2,0.79104,1,0.2,1
voc071t,77,bandit90,bandit30,bandit90,1,1.049,1,0.6,1
voc071t,78,bandit10,bandit50b,bandit50b,2,0.92004,1,0.4,1
voc071t,79,bandit10,bandit50a,bandit50a,2,0.77978,1,0.4,1
voc071t,80,bandit90,bandit50b,bandit50b,2,0.74185,-1,0.4,0
voc071t,81,bandit10,bandit70,bandit70,2,0.78581,1,0.6,1
voc071t,82,bandit90,bandit70,bandit70,2,0.68318,-1,0.2,0
voc071t,83,bandit70,bandit50a,bandit70,1,0.52076,1,0.2,1
voc071t,84,bandit30,bandit70,bandit70,2,0.8199,1,0.4,1
voc071t,85,bandit30,bandit50a,bandit50a,2,0.58928,1,0.2,1
voc071t,86,bandit50b,bandit50a,bandit50b,1,0.83094,0,0,0
voc071t,87,bandit90,bandit50a,bandit50a,2,0.77441,-1,0.4,0
voc071t,88,bandit10,bandit30,bandit10,1,0.57698,-1,0.2,0
voc071t,89,bandit70,bandit50b,bandit50b,2,0.85939,-1,0.2,0
voc071t,90,bandit10,bandit90,bandit90,2,0.7061,1,0.8,1
voc072c,1,bandit50b,bandit10,bandit50b,1,5.0149,1,0.4,1
voc072c,2,bandit50a,bandit10,bandit50a,1,2.0684,1,0.4,1
voc072c,3,bandit30,bandit90,bandit90,2,0.84974,1,0.6,1
voc072c,4,bandit70,bandit30,bandit70,1,0.9689,1,0.4,1
voc072c,5,bandit30,bandit10,bandit30,1,1.2748,1,0.2,1
voc072c,6,bandit90,bandit10,bandit90,1,0.69749,1,0.8,1
voc072c,7,bandit70,bandit90,bandit90,2,0.78197,1,0.2,1
voc072c,8,bandit50a,bandit30,bandit50a,1,1.3267,1,0.2,1
voc072c,9,bandit50a,bandit70,bandit50a,1,1.571,-1,0.2,0
voc072c,10,bandit50a,bandit90,bandit90,2,0.66857,1,0.4,1
voc072c,11,bandit50b,bandit90,bandit90,2,0.83585,1,0.4,1
voc072c,12,bandit50a,bandit50b,bandit50a,1,2.2021,0,0,0
voc072c,13,bandit70,bandit10,bandit70,1,1.4825,1,0.6,1
voc072c,14,bandit50b,bandit70,bandit70,2,2.7991,1,0.2,1
voc072c,15,bandit50b,bandit30,bandit50b,1,2.5355,1,0.2,1
voc072c,16,bandit90,bandit70,bandit90,1,0.76936,1,0.2,1
voc072c,17,bandit90,bandit50b,bandit90,1,0.98826,1,0.4,1
voc072c,18,bandit90,bandit30,bandit90,1,0.86043,1,0.6,1
voc072c,19,bandit50b,bandit50a,bandit50a,2,1.8761,0,0,0
voc072c,20,bandit10,bandit90,bandit90,2,1.1135,1,0.8,1
voc072c,21,bandit10,bandit30,bandit30,2,2.1253,1,0.2,1
voc072c,22,bandit30,bandit50b,bandit50b,2,5.1126,1,0.2,1
voc072c,23,bandit30,bandit70,bandit70,2,1.9629,1,0.4,1
voc072c,24,bandit10,bandit70,bandit70,2,0.72478,1,0.6,1
voc072c,25,bandit70,bandit50b,bandit70,1,0.97669,1,0.2,1
voc072c,26,bandit10,bandit50a,bandit50a,2,1.5782,1,0.4,1
voc072c,27,bandit90,bandit50a,bandit90,1,1.685,1,0.4,1
voc072c,28,bandit30,bandit50a,bandit50a,2,1.3293,1,0.2,1
voc072c,29,bandit70,bandit50a,bandit70,1,3.1803,1,0.2,1
voc072c,30,bandit10,bandit50b,bandit50b,2,2.0534,1,0.4,1
voc072c,31,bandit70,bandit10,bandit10,2,1.1082,-1,0.6,0
voc072c,32,bandit50b,bandit90,bandit90,2,1.3445,1,0.4,1
voc072c,33,bandit30,bandit90,bandit90,2,0.64404,1,0.6,1
voc072c,34,bandit50a,bandit90,bandit90,2,0.43519,1,0.4,1
voc072c,35,bandit50b,bandit30,bandit50b,1,2.899,1,0.2,1
voc072c,36,bandit50a,bandit70,bandit70,2,2.2629,1,0.2,1
voc072c,37,bandit50b,bandit10,bandit50b,1,1.9806,1,0.4,1
voc072c,38,bandit70,bandit30,bandit70,1,1.7731,1,0.4,1
voc072c,39,bandit50a,bandit10,bandit50a,1,1.3269,1,0.4,1
voc072c,40,bandit70,bandit90,bandit90,2,1.5695,1,0.2,1
voc072c,41,bandit30,bandit10,bandit30,1,0.96345,1,0.2,1
voc072c,42,bandit50b,bandit70,bandit70,2,3.7263,1,0.2,1
voc072c,43,bandit90,bandit10,bandit90,1,1.1684,1,0.8,1
voc072c,44,bandit50a,bandit50b,bandit50a,1,3.234,0,0,0
voc072c,45,bandit50a,bandit30,bandit50a,1,3.1601,1,0.2,1
voc072c,46,bandit90,bandit50b,bandit90,1,0.78561,1,0.4,1
voc072c,47,bandit90,bandit30,bandit90,1,0.88297,1,0.6,1
voc072c,48,bandit30,bandit50a,bandit50a,2,0.91168,1,0.2,1
voc072c,49,bandit30,bandit50b,bandit50b,2,3.9806,1,0.2,1
voc072c,50,bandit10,bandit50b,bandit50b,2,0.97245,1,0.4,1
voc072c,51,bandit90,bandit50a,bandit90,1,0.72708,1,0.4,1
voc072c,52,bandit70,bandit50b,bandit70,1,1.8673,1,0.2,1
voc072c,53,bandit70,bandit50a,bandit70,1,1.1853,1,0.2,1
voc072c,54,bandit10,bandit70,bandit70,2,1.0817,1,0.6,1
voc072c,55,bandit50b,bandit50a,bandit50a,2,1.8794,0,0,0
voc072c,56,bandit90,bandit70,bandit90,1,0.90853,1,0.2,1
voc072c,57,bandit30,bandit70,bandit70,2,1.106,1,0.4,1
voc072c,58,bandit10,bandit90,bandit90,2,1.0456,1,0.8,1
voc072c,59,bandit10,bandit50a,bandit50a,2,1.0696,1,0.4,1
voc072c,60,bandit10,bandit30,bandit30,2,1.0682,1,0.2,1
voc072c,61,bandit70,bandit10,bandit70,1,1.4255,1,0.6,1
voc072c,62,bandit70,bandit90,bandit90,2,0.9933,1,0.2,1
voc072c,63,bandit50a,bandit50b,bandit50a,1,1.5866,0,0,0
voc072c,64,bandit50b,bandit90,bandit90,2,0.87637,1,0.4,1
voc072c,65,bandit30,bandit10,bandit30,1,1.2259,1,0.2,1
voc072c,66,bandit50a,bandit70,bandit70,2,2.082,1,0.2,1
voc072c,67,bandit50b,bandit30,bandit50b,1,1.6705,1,0.2,1
voc072c,68,bandit70,bandit30,bandit30,2,3.044,-1,0.4,0
voc072c,69,bandit50a,bandit90,bandit90,2,1.4741,1,0.4,1
voc072c,70,bandit50a,bandit10,bandit50a,1,1.5923,1,0.4,1
voc072c,71,bandit90,bandit10,bandit90,1,1.472,1,0.8,1
voc072c,72,bandit50a,bandit30,bandit50a,1,2.0707,1,0.2,1
voc072c,73,bandit30,bandit90,bandit90,2,0.87605,1,0.6,1
voc072c,74,bandit50b,bandit70,bandit70,2,3.0104,1,0.2,1
voc072c,75,bandit50b,bandit10,bandit50b,1,1.2729,1,0.4,1
voc072c,76,bandit70,bandit50b,bandit70,1,3.3753,1,0.2,1
voc072c,77,bandit90,bandit30,bandit90,1,1.7838,1,0.6,1
voc072c,78,bandit30,bandit50a,bandit50a,2,0.86366,1,0.2,1
voc072c,79,bandit10,bandit90,bandit90,2,0.70144,1,0.8,1
voc072c,80,bandit70,bandit50a,bandit70,1,2.6679,1,0.2,1
voc072c,81,bandit90,bandit50b,bandit90,1,0.7767,1,0.4,1
voc072c,82,bandit30,bandit70,bandit70,2,1.9382,1,0.4,1
voc072c,83,bandit90,bandit70,bandit90,1,1.1726,1,0.2,1
voc072c,84,bandit90,bandit50a,bandit90,1,0.83182,1,0.4,1
voc072c,85,bandit10,bandit70,bandit70,2,1.2699,1,0.6,1
voc072c,86,bandit30,bandit50b,bandit50b,2,2.7246,1,0.2,1
voc072c,87,bandit10,bandit50b,bandit50b,2,0.88815,1,0.4,1
voc072c,88,bandit10,bandit30,bandit30,2,1.156,1,0.2,1
voc072c,89,bandit10,bandit50a,bandit50a,2,0.66437,1,0.4,1
voc072c,90,bandit50b,bandit50a,bandit50a,2,1.8381,0,0,0
voc073t,1,bandit50a,bandit70,bandit70,2,3.7905,1,0.2,1
voc073t,2,bandit50a,bandit10,bandit50a,1,3.9791,1,0.4,1
voc073t,3,bandit50b,bandit30,bandit50b,1,1.3969,1,0.2,1
voc073t,4,bandit70,bandit90,bandit90,2,0.79702,1,0.2,1
voc073t,5,bandit90,bandit10,bandit90,1,0.84361,1,0.8,1
voc073t,6,bandit50a,bandit90,bandit90,2,0.85681,1,0.4,1
voc073t,7,bandit50b,bandit90,bandit90,2,0.77425,1,0.4,1
voc073t,8,bandit50a,bandit30,bandit50a,1,1.821,1,0.2,1
voc073t,9,bandit70,bandit10,bandit70,1,1.7063,1,0.6,1
voc073t,10,bandit30,bandit10,bandit10,2,1.1098,-1,0.2,0
voc073t,11,bandit50b,bandit70,bandit50b,1,1.3391,-1,0.2,0
voc073t,12,bandit70,bandit30,bandit70,1,3.0013,1,0.4,1
voc073t,13,bandit50b,bandit10,bandit50b,1,0.94801,1,0.4,1
voc073t,14,bandit30,bandit90,bandit90,2,1.2025,1,0.6,1
voc073t,15,bandit50a,bandit50b,bandit50b,2,1.9861,0,0,0
voc073t,16,bandit30,bandit70,bandit70,2,1.7023,1,0.4,1
voc073t,17,bandit90,bandit30,bandit90,1,1.1971,1,0.6,1
voc073t,18,bandit90,bandit50a,bandit90,1,1.6861,1,0.4,1
voc073t,19,bandit10,bandit50a,bandit50a,2,1.4452,1,0.4,1
voc073t,20,bandit50b,bandit50a,bandit50b,1,1.6567,0,0,0
voc073t,21,bandit70,bandit50a,bandit70,1,2.1125,1,0.2,1
voc073t,22,bandit10,bandit30,bandit10,1,2.2536,-1,0.2,0
voc073t,23,bandit10,bandit90,bandit90,2,0.76906,1,0.8,1
voc073t,24,bandit30,bandit50b,bandit50b,2,0.82718,1,0.2,1
voc073t,25,bandit10,bandit70,bandit70,2,1.2946,1,0.6,1
voc073t,26,bandit10,bandit50b,bandit50b,2,0.85763,1,0.4,1
voc073t,27,bandit30,bandit50a,bandit50a,2,1.2468,1,0.2,1
voc073t,28,bandit70,bandit50b,bandit50b,2,0.96128,-1,0.2,0
voc073t,29,bandit90,bandit70,bandit90,1,0.88013,1,0.2,1
voc073t,30,bandit90,bandit50b,bandit90,1,1.2259,1,0.4,1
voc073t,31,bandit50a,bandit10,bandit50a,1,1.5524,1,0.4,1
voc073t,32,bandit70,bandit10,bandit70,1,1.7929,1,0.6,1
voc073t,33,bandit50a,bandit70,bandit70,2,0.95625,1,0.2,1
voc073t,34,bandit50a,bandit30,bandit50a,1,3.0695,1,0.2,1
voc073t,35,bandit50b,bandit30,bandit50b,1,1.7478,1,0.2,1
voc073t,36,bandit50b,bandit90,bandit90,2,0.68641,1,0.4,1
voc073t,37,bandit70,bandit90,bandit90,2,0.98341,1,0.2,1
voc073t,38,bandit50a,bandit90,bandit90,2,0.77884,1,0.4,1
voc073t,39,bandit30,bandit10,bandit10,2,2.721,-1,0.2,0
voc073t,40,bandit30,bandit90,bandit90,2,0.80372,1,0.6,1
voc073t,41,bandit50b,bandit10,bandit50b,1,1.0194,1,0.4,1
voc073t,42,bandit50b,bandit70,bandit50b,1,2.4692,-1,0.2,0
voc073t,43,bandit50a,bandit50b,bandit50b,2,0.98262,0,0,0
voc073t,44,bandit70,bandit30,bandit70,1,1.0132,1,0.4,1
voc073t,45,bandit90,bandit10,bandit90,1,0.76458,1,0.8,1
voc073t,46,bandit90,bandit50b,bandit90,1,0.70991,1,0.4,1
voc073t,47,bandit10,bandit50b,bandit50b,2,0.94583,1,0.4,1
voc073t,48,bandit50b,bandit50a,bandit50b,1,0.7789,0,0,0
voc073t,49,bandit70,bandit50b,bandit70,1,0.75818,1,0.2,1
voc073t,50,bandit90,bandit30,bandit90,1,0.82143,1,0.6,1
voc073t,51,bandit30,bandit50a,bandit50a,2,1.6603,1,0.2,1
voc073t,52,bandit10,bandit90,bandit90,2,0.77754,1,0.8,1
voc073t,53,bandit30,bandit50b,bandit50b,2,1.0482,1,0.2,1
voc073t,54,bandit10,bandit50a,bandit50a,2,1.4291,1,0.4,1
voc073t,55,bandit30,bandit70,bandit70,2,0.88119,1,0.4,1
voc073t,56,bandit10,bandit70,bandit70,2,1.1257,1,0.6,1
voc073t,57,bandit90,bandit70,bandit90,1,0.58433,1,0.2,1
voc073t,58,bandit70,bandit50a,bandit50a,2,0.85913,-1,0.2,0
voc073t,59,bandit90,bandit50a,bandit90,1,0.94592,1,0.4,1
voc073t,60,bandit10,bandit30,bandit30,2,2.6012,1,0.2,1
voc073t,61,bandit50b,bandit30,bandit50b,1,0.73499,1,0.2,1
voc073t,62,bandit50a,bandit30,bandit50a,1,1.3529,1,0.2,1
voc073t,63,bandit50b,bandit10,bandit50b,1,0.74858,1,0.4,1
voc073t,64,bandit90,bandit10,bandit90,1,1.0806,1,0.8,1
voc073t,65,bandit50a,bandit90,bandit90,2,0.86645,1,0.4,1
voc073t,66,bandit70,bandit90,bandit90,2,1.037,1,0.2,1
voc073t,67,bandit30,bandit90,bandit90,2,0.74873,1,0.6,1
voc073t,68,bandit70,bandit10,bandit70,1,1.0599,1,0.6,1
voc073t,69,bandit70,bandit30,bandit70,1,0.91208,1,0.4,1
voc073t,70,bandit50b,bandit90,bandit90,2,0.75715,1,0.4,1
voc073t,71,bandit30,bandit10,bandit30,1,1.8771,1,0.2,1
voc073t,72,bandit50b,bandit70,bandit70,2,1.1813,1,0.2,1
voc073t,73,bandit50a,bandit10,bandit50a,1,1.0696,1,0.4,1
voc073t,74,bandit50a,bandit70,bandit70,2,0.62411,1,0.2,1
voc073t,75,bandit50a,bandit50b,bandit50b,2,1.2143,0,0,0
voc073t,76,bandit10,bandit50b,bandit50b,2,0.80954,1,0.4,1
voc073t,77,bandit50b,bandit50a,bandit50b,1,0.75481,0,0,0
voc073t,78,bandit10,bandit90,bandit90,2,0.72768,1,0.8,1
voc073t,79,bandit90,bandit50b,bandit90,1,0.65419,1,0.4,1
voc073t,80,bandit70,bandit50b,bandit70,1,0.86288,1,0.2,1
voc073t,81,bandit10,bandit50a,bandit50a,2,1.3585,1,0.4,1
voc073t,82,bandit90,bandit70,bandit90,1,0.92318,1,0.2,1
voc073t,83,bandit90,bandit50a,bandit90,1,0.59414,1,0.4,1
voc073t,84,bandit90,bandit30,bandit90,1,0.66532,1,0.6,1
voc073t,85,bandit70,bandit50a,bandit70,1,0.93569,1,0.2,1
voc073t,86,bandit30,bandit70,bandit70,2,0.7017,1,0.4,1
voc073t,87,bandit10,bandit70,bandit70,2,0.62348,1,0.6,1
voc073t,88,bandit30,bandit50a,bandit30,1,1.4267,-1,0.2,0
voc073t,89,bandit30,bandit50b,bandit50b,2,1.228,1,0.2,1
voc073t,90,bandit10,bandit30,bandit30,2,1.261,1,0.2,1
voc074c,1,bandit30,bandit90,bandit90,2,2.4629,1,0.6,1
voc074c,2,bandit50a,bandit70,bandit70,2,2.2048,1,0.2,1
voc074c,3,bandit90,bandit10,bandit90,1,0.62831,1,0.8,1
voc074c,4,bandit70,bandit90,bandit90,2,1.0438,1,0.2,1
voc074c,5,bandit50b,bandit10,bandit50b,1,1.0125,1,0.4,1
voc074c,6,bandit50b,bandit70,bandit70,2,2.2603,1,0.2,1
voc074c,7,bandit50b,bandit90,bandit90,2,0.84929,1,0.4,1
voc074c,8,bandit50a,bandit90,bandit90,2,0.57683,1,0.4,1
voc074c,9,bandit30,bandit10,bandit30,1,1.8672,1,0.2,1
voc074c,10,bandit50a,bandit10,bandit50a,1,1.5049,1,0.4,1
voc074c,11,bandit70,bandit10,bandit70,1,1.4692,1,0.6,1
voc074c,12,bandit50a,bandit50b,bandit50b,2,1.0666,0,0,0
voc074c,13,bandit50b,bandit30,bandit50b,1,0.7534,1,0.2,1
voc074c,14,bandit50a,bandit30,bandit30,2,3.9477,-1,0.2,0
voc074c,15,bandit70,bandit30,bandit70,1,0.89329,1,0.4,1
voc074c,16,bandit10,bandit70,bandit70,2,0.84213,1,0.6,1
voc074c,17,bandit90,bandit30,bandit90,1,0.68224,1,0.6,1
voc074c,18,bandit90,bandit50b,bandit90,1,0.42328,1,0.4,1
voc074c,19,bandit10,bandit90,bandit90,2,0.58382,1,0.8,1
voc074c,20,bandit90,bandit50a,bandit90,1,0.50515,1,0.4,1
voc074c,21,bandit30,bandit50b,bandit50b,2,0.94301,1,0.2,1
voc074c,22,bandit70,bandit50b,bandit70,1,1.3627,1,0.2,1
voc074c,23,bandit90,bandit70,bandit90,1,0.68515,1,0.2,1
voc074c,24,bandit10,bandit50b,bandit50b,2,1.363,1,0.4,1
voc074c,25,bandit50b,bandit50a,bandit50b,1,0.99705,0,0,0
voc074c,26,bandit70,bandit50a,bandit70,1,0.65318,1,0.2,1
voc074c,27,bandit30,bandit70,bandit70,2,0.78032,1,0.4,1
voc074c,28,bandit10,bandit30,bandit30,2,1.287,1,0.2,1
voc074c,29,bandit10,bandit50a,bandit50a,2,3.2107,1,0.4,1
voc074c,30,bandit30,bandit50a,bandit30,1,2.7069,-1,0.2,0
voc074c,31,bandit50a,bandit10,bandit50a,1,4.286,1,0.4,1
voc074c,32,bandit50b,bandit30,bandit50b,1,1.2172,1,0.2,1
voc074c,33,bandit70,bandit30,bandit70,1,1.136,1,0.4,1
voc074c,34,bandit30,bandit90,bandit90,2,0.71611,1,0.6,1
voc074c,35,bandit70,bandit90,bandit90,2,0.62477,1,0.2,1
voc074c,36,bandit50b,bandit70,bandit50b,1,0.84891,-1,0.2,0
voc074c,37,bandit50b,bandit90,bandit90,2,0.81645,1,0.4,1
voc074c,38,bandit30,bandit10,bandit30,1,0.9683,1,0.2,1
voc074c,39,bandit50a,bandit70,bandit70,2,2.1543,1,0.2,1
voc074c,40,bandit70,bandit10,bandit70,1,1.5405,1,0.6,1
